QSPRID,Activity_ID,Quality,source,CID,SMILES,connectivity,InChIKey,InChI,InChI_AuxInfo,target_id,TID,accession,Protein_Type,AID,doc_id,Year,all_doc_ids,all_years,type_IC50,type_EC50,type_KD,type_Ki,type_other,Activity_class,relation,pchembl_value,pchembl_value_Mean,pchembl_value_StdDev,pchembl_value_SEM,pchembl_value_N,pchembl_value_Median,pchembl_value_MAD,QSPRID,BindingType,pchembl_value_Mean_original,Split_IsTrain
TRalpha_081,HLWZUMKZJVQGDE_on_P10827_WT,High,ChEMBL34,ChEMBL:CHEMBL2312281,Cc1cc(NC(=O)CC(=O)O)c2c(c1Oc1ccc(O)c(Cc3ccc(F)cc3)c1)CCC2,HLWZUMKZJVQGDE,HLWZUMKZJVQGDE-UHFFFAOYSA-N,"InChI=1S/C26H24FNO5/c1-15-11-22(28-24(30)14-25(31)32)20-3-2-4-21(20)26(15)33-19-9-10-23(29)17(13-19)12-16-5-7-18(27)8-6-16/h5-11,13,29H,2-4,12,14H2,1H3,(H,28,30)(H,31,32)","AuxInfo=1/1/N:1,32,33,31,24,29,25,28,17,18,3,22,30,8,2,23,21,26,16,12,13,4,19,6,9,14,27,5,20,7,10,11,15/E:(5,6)(7,8)(31,32)/rA:33CCCCNCOCCOOCCCOCCCCOCCCCCCFCCCCCC/rB:s1;d2;s3;s4;s5;d6;s6;s8;d9;s9;d4;s12;s2d13;s14;s15;d16;s17;d18;s19;s19;s21;s22;d23;s24;d25;s26;s26;s23d28;s16d21;s13;s31;s12s32;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;",P10827_WT,ChEMBL:CHEMBL1860,P10827,WT,CHEMBL2317309,PMID:23276448,2013.0,PMID:23276448,2013,0,0,0,1,0,,=,7.520,7.52,0.0,0.0,1.0,7.52,0.0,TRalpha_081,,7.52,True
TRalpha_082,HNQWGSLKZWUEDQ_on_P10827_WT,High,ChEMBL34,ChEMBL:CHEMBL3261326,CC(C)c1cc(Cc2c(Cl)cc(CC(=O)O)cc2Cl)n[nH]c1=O,HNQWGSLKZWUEDQ,HNQWGSLKZWUEDQ-UHFFFAOYSA-N,"InChI=1S/C16H16Cl2N2O3/c1-8(2)11-6-10(19-20-16(11)23)7-12-13(17)3-9(4-14(12)18)5-15(21)22/h3-4,6,8H,5,7H2,1-2H3,(H,20,23)(H,21,22)","AuxInfo=1/1/N:1,3,11,17,13,5,7,2,12,6,4,8,9,18,14,22,10,19,20,21,15,16,23/E:(1,2)(3,4)(13,14)(17,18)(21,22)/rA:23CCCCCCCCCClCCCCOOCCClNNCO/rB:s1;s2;s2;d4;s5;s6;s7;d8;s9;s9;d11;s12;s13;d14;s14;s12;s8d17;s18;d6;s20;s4s21;d22;/rC:;;;;;;;;;;;;;;;;;;;;;;;",P10827_WT,ChEMBL:CHEMBL1860,P10827,WT,CHEMBL3266219,PMID:24712661,2014.0,PMID:24712661,2014,0,1,0,0,0,,=,5.370,5.37,0.0,0.0,1.0,5.37,0.0,TRalpha_082,,5.37,True
TRalpha_083,HOFMVIZUUIREPR_on_P10827_WT,High,ChEMBL34,ChEMBL:CHEMBL193615,Cc1c(O)ccc2c(-c3c(Cl)cc(NC(=O)O)cc3Cl)cccc12,HOFMVIZUUIREPR,HOFMVIZUUIREPR-UHFFFAOYSA-N,"InChI=1S/C18H13Cl2NO3/c1-9-11-3-2-4-13(12(11)5-6-16(9)22)17-14(19)7-10(8-15(17)20)21-18(23)24/h2-8,21-22H,1H3,(H,23,24)","AuxInfo=1/1/N:1,22,23,21,6,5,12,18,2,13,24,7,8,10,19,3,9,15,11,20,14,4,16,17/E:(7,8)(14,15)(19,20)(23,24)/rA:24CCCOCCCCCCClCCNCOOCCClCCCC/rB:s1;d2;s3;s3;d5;s6;d7;s8;d9;s10;s10;d12;s13;s14;d15;s15;s13;s9d18;s19;s8;d21;s22;s2s7d23;/rC:;;;;;;;;;;;;;;;;;;;;;;;;",P10827_WT,ChEMBL:CHEMBL1860,P10827,WT,CHEMBL880611,PMID:16099653,2005.0,PMID:16099653,2005,1,0,0,0,0,,=,7.320,7.32,0.0,0.0,1.0,7.32,0.0,TRalpha_083,,7.32,True
TRalpha_084,HOXBAMMKYXXSDU_on_P10827_WT,High,ChEMBL34,ChEMBL:CHEMBL3397340,Cc1cn(Cc2ccc(O)c(C(C)C)c2)c2c(C)cc(OCC(=O)O)cc12,HOXBAMMKYXXSDU,HOXBAMMKYXXSDU-UHFFFAOYSA-N,"InChI=1S/C22H25NO4/c1-13(2)18-8-16(5-6-20(18)24)11-23-10-15(4)19-9-17(27-12-21(25)26)7-14(3)22(19)23/h5-10,13,24H,11-12H2,1-4H3,(H,25,26)","AuxInfo=1/1/N:13,14,18,1,7,8,19,15,26,3,5,22,12,17,2,6,20,11,27,9,23,16,4,10,24,25,21/E:(1,2)(25,26)/rA:27CCCNCCCCCOCCCCCCCCCCOCCOOCC/rB:s1;d2;s3;s4;s5;d6;s7;d8;s9;s9;s11;s12;s12;s6d11;s4;d16;s17;s17;d19;s20;s21;s22;d23;s23;s20;s2s16d26;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;",P10827_WT,ChEMBL:CHEMBL1860,P10827,WT,CHEMBL3399152,PMID:25752984,2015.0,PMID:25752984,2015,0,0,0,1,0,,=,8.560,8.56,0.0,0.0,1.0,8.56,0.0,TRalpha_084,,8.56,True
TRalpha_085,HHSRCUBLBZYJPA_on_P10827_WT,High,ChEMBL34,ChEMBL:CHEMBL202940,CC(C)C(=O)Nc1ccc(Oc2c(Cl)cc(CC(=O)O)cc2Cl)cc1Br,HHSRCUBLBZYJPA,HHSRCUBLBZYJPA-UHFFFAOYSA-N,"InChI=1S/C18H16BrCl2NO4/c1-9(2)18(25)22-15-4-3-11(8-12(15)19)26-17-13(20)5-10(6-14(17)21)7-16(23)24/h3-6,8-9H,7H2,1-2H3,(H,22,25)(H,23,24)","AuxInfo=1/1/N:1,3,9,8,15,21,17,24,2,16,10,25,13,22,7,18,12,4,26,14,23,6,19,20,5,11/E:(1,2)(5,6)(13,14)(20,21)(23,24)/rA:26CCCCONCCCCOCCClCCCCOOCCClCCBr/rB:s1;s2;s2;d4;s4;s6;d7;s8;d9;s10;s11;d12;s13;s13;d15;s16;s17;d18;s18;s16;s12d21;s22;s10;s7d24;s25;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;",P10827_WT,EntrezID:7067;ChEMBL:CHEMBL1860,P10827,WT,CHEMBL867118,PMID:16303304,2006.0,PubChemAID:260453;PMID:16303304,2010;2006,1,0,0,0,0,,=,6.2,6.2,0.0,0.0,1.0,6.2,0.0,TRalpha_085,,6.2,True
TRalpha_086,HNHRKBWCJIABCS_on_P10827_WT,High,ChEMBL34,ChEMBL:CHEMBL250308,CCNc1cccc(COc2c(Br)cc(CCC(=O)O)cc2Br)c1,HNHRKBWCJIABCS,HNHRKBWCJIABCS-UHFFFAOYSA-N,"InChI=1S/C18H19Br2NO3/c1-2-21-14-5-3-4-13(8-14)11-24-18-15(19)9-12(10-16(18)20)6-7-17(22)23/h3-5,8-10,21H,2,6-7,11H2,1H3,(H,22,23)","AuxInfo=1/1/N:1,2,6,7,5,16,17,24,14,21,9,15,8,4,12,22,18,11,13,23,3,19,20,10/E:(9,10)(15,16)(19,20)(22,23)/rA:24CCNCCCCCCOCCBrCCCCCOOCCBrC/rB:s1;s2;s3;d4;s5;d6;s7;s8;s9;s10;d11;s12;s12;d14;s15;s16;s17;d18;s18;s15;s11d21;s22;s4d8;/rC:;;;;;;;;;;;;;;;;;;;;;;;;",P10827_WT,ChEMBL:CHEMBL1860,P10827,WT,CHEMBL903380;CHEMBL903384,PMID:17254783,2007.0,PMID:17254783,2007,1;0,0;1,0,0,0,,=,7.11;7.64,7.375,0.3747665940288697,0.2649999999999997,2.0,7.375,0.2649999999999997,TRalpha_086,,7.375,False
TRalpha_088,IBUYZQRVGDCNMM_on_P10827_WT,High,ChEMBL34,ChEMBL:CHEMBL480312,CC(C)c1cc(Oc2c(Cl)cc(Nc3c(O)c(=O)c3=O)cc2Cl)ccc1O,IBUYZQRVGDCNMM,IBUYZQRVGDCNMM-UHFFFAOYSA-N,"InChI=1S/C19H15Cl2NO5/c1-8(2)11-7-10(3-4-14(11)23)27-19-12(20)5-9(6-13(19)21)22-15-16(24)18(26)17(15)25/h3-8,22-24H,1-2H3","AuxInfo=1/0/N:1,3,24,25,11,21,5,2,12,6,4,9,22,26,14,15,19,17,8,10,23,13,27,16,20,18,7/E:(1,2)(5,6)(12,13)(20,21)/rA:27CCCCCCOCCClCCNCCOCOCOCCClCCCO/rB:s1;s2;s2;d4;s5;s6;s7;d8;s9;s9;d11;s12;s13;d14;s15;s15;d17;s14s17;d19;s12;s8d21;s22;d6;s24;s4d25;s26;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;",P10827_WT,ChEMBL:CHEMBL1860,P10827,WT,CHEMBL986573,PMID:18585912,2008.0,PMID:18585912,2008,0,1,0,0,0,,=,6.650,6.65,0.0,0.0,1.0,6.65,0.0,TRalpha_088,,6.65,False
TRalpha_092,INJFUZZLERLMQZ_on_P10827_WT,High,ChEMBL34,ChEMBL:CHEMBL2312270,Cc1cc(NC(=O)CC(=O)O)c2c(c1Oc1ccc(O)c(CCc3ccccc3Cl)c1)CCC2,INJFUZZLERLMQZ,INJFUZZLERLMQZ-UHFFFAOYSA-N,"InChI=1S/C27H26ClNO5/c1-16-13-23(29-25(31)15-26(32)33)20-6-4-7-21(20)27(16)34-19-11-12-24(30)18(14-19)10-9-17-5-2-3-8-22(17)28/h2-3,5,8,11-14,30H,4,6-7,9-10,15H2,1H3,(H,29,31)(H,32,33)","AuxInfo=1/1/N:1,26,27,33,25,34,32,28,23,22,17,18,3,31,8,2,24,21,16,12,13,29,4,19,6,9,14,30,5,20,7,10,11,15/E:(32,33)/rA:34CCCCNCOCCOOCCCOCCCCOCCCCCCCCCClCCCC/rB:s1;d2;s3;s4;s5;d6;s6;s8;d9;s9;d4;s12;s2d13;s14;s15;d16;s17;d18;s19;s19;s21;s22;s23;d24;s25;d26;s27;s24d28;s29;s16d21;s13;s32;s12s33;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;",P10827_WT,ChEMBL:CHEMBL1860,P10827,WT,CHEMBL2317309,PMID:23276448,2013.0,PMID:23276448,2013,0,0,0,1,0,,=,6.090,6.09,0.0,0.0,1.0,6.09,0.0,TRalpha_092,,6.09,True
TRalpha_093,INVAEJCVXVGXIA_on_P10827_WT,High,ChEMBL34,ChEMBL:CHEMBL2035883,Cc1cc(NS(=O)(=O)CC(=O)O)c2c(c1Oc1ccc(O)c(C(C)C)c1)CCC2,INVAEJCVXVGXIA,INVAEJCVXVGXIA-UHFFFAOYSA-N,"InChI=1S/C21H25NO6S/c1-12(2)17-10-14(7-8-19(17)23)28-21-13(3)9-18(15-5-4-6-16(15)21)22-29(26,27)11-20(24)25/h7-10,12,22-23H,4-6,11H2,1-3H3,(H,24,25)","AuxInfo=1/1/N:24,25,1,28,29,27,18,19,3,26,9,23,2,17,13,14,22,4,20,10,15,5,21,11,12,7,8,16,6/E:(1,2)(24,25)(26,27)/CRV:29.6/rA:29CCCCNSOOCCOOCCCOCCCCOCCCCCCCC/rB:s1;d2;s3;s4;s5;d6;d6;s6;s9;d10;s10;d4;s13;s2d14;s15;s16;d17;s18;d19;s20;s20;s22;s23;s23;s17d22;s14;s27;s13s28;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;",P10827_WT,ChEMBL:CHEMBL1860,P10827,WT,CHEMBL2038198,PMID:22542282,2012.0,PMID:22542282,2012,0,0,0,1,0,,=,5.900,5.9,0.0,0.0,1.0,5.9,0.0,TRalpha_093,,5.9,True
TRalpha_094,IDVCKMBFGVTXCU_on_P10827_WT,High,ChEMBL34,ChEMBL:CHEMBL2312267,Cc1cc(NC(=O)CC(=O)O)c2c(c1Oc1ccc(O)c(CCCc3ccccc3)c1)CCC2,IDVCKMBFGVTXCU,IDVCKMBFGVTXCU-UHFFFAOYSA-N,"InChI=1S/C28H29NO5/c1-18-15-24(29-26(31)17-27(32)33)22-11-6-12-23(22)28(18)34-21-13-14-25(30)20(16-21)10-5-9-19-7-3-2-4-8-19/h2-4,7-8,13-16,30H,5-6,9-12,17H2,1H3,(H,29,31)(H,32,33)","AuxInfo=1/1/N:1,28,27,29,23,33,26,30,24,22,34,32,17,18,3,31,8,2,25,21,16,12,13,4,19,6,9,14,5,20,7,10,11,15/E:(3,4)(7,8)(32,33)/rA:34CCCCNCOCCOOCCCOCCCCOCCCCCCCCCCCCCC/rB:s1;d2;s3;s4;s5;d6;s6;s8;d9;s9;d4;s12;s2d13;s14;s15;d16;s17;d18;s19;s19;s21;s22;s23;s24;d25;s26;d27;s28;s25d29;s16d21;s13;s32;s12s33;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;",P10827_WT,EntrezID:7067;ChEMBL:CHEMBL1860,P10827,WT,CHEMBL2317309,PMID:23276448,2013.0,PubChemAID:722581;PMID:23276448,2013,0,0,0,1,0,,=,5.31,5.31,0.0,0.0,1.0,5.31,0.0,TRalpha_094,,5.31,True
TRalpha_095,IGGDISXTOKWITA_on_P10827_WT,High,ChEMBL34,ChEMBL:CHEMBL263631,CC(C)c1cc(Oc2c(Br)cc(Cc3[nH]c(=O)[nH]c3O)cc2Br)ccc1O,IGGDISXTOKWITA,IGGDISXTOKWITA-UHFFFAOYSA-N,"InChI=1S/C19H18Br2N2O4/c1-9(2)12-8-11(3-4-16(12)24)27-17-13(20)5-10(6-14(17)21)7-15-18(25)23-19(26)22-15/h3-6,8-9,24-25H,7H2,1-2H3,(H2,22,23,26)","AuxInfo=1/1/N:1,3,24,25,11,21,13,5,2,12,6,4,9,22,14,26,8,19,16,10,23,15,18,27,20,17,7/E:(1,2)(5,6)(13,14)(20,21)/rA:27CCCCCCOCCBrCCCCNCONCOCCBrCCCO/rB:s1;s2;s2;d4;s5;s6;s7;d8;s9;s9;d11;s12;s13;s14;s15;d16;s16;d14s18;s19;s12;s8d21;s22;d6;s24;s4d25;s26;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;",P10827_WT,ChEMBL:CHEMBL1860;EntrezID:7067;ChEMBL:CHEMBL1860;ChEMBL:CHEMBL1860,P10827,WT,CHEMBL939181;CHEMBL939183;CHEMBL939179,PMID:17988877,2008.0,PMID:17988877;PubChemAID:323178;PMID:17988877;PMID:17988877,2008;2010;2008;2008,0,1;1;0,0;0;1,0,0,,=,6.89;8.08;7.77,7.580000000000001,0.6173329733620265,0.3564173583501981,3.0,7.77,0.3100000000000005,TRalpha_095,,7.580000000000001,True
TRalpha_097,IZDOHLGFNXPMME_on_P10827_WT,High,ChEMBL34,ChEMBL:CHEMBL4778737,Cc1cc(OCC(=O)O)cc(C)c1Cc1ccc(O)cc1,IZDOHLGFNXPMME,IZDOHLGFNXPMME-UHFFFAOYSA-N,"InChI=1S/C17H18O4/c1-11-7-15(21-10-17(19)20)8-12(2)16(11)9-13-3-5-14(18)6-4-13/h3-8,18H,9-10H2,1-2H3,(H,19,20)","AuxInfo=1/1/N:1,12,16,21,17,20,3,10,14,6,2,11,15,18,4,13,7,19,8,9,5/E:(1,2)(3,4)(5,6)(7,8)(11,12)(19,20)/rA:21CCCCOCCOOCCCCCCCCCOCC/rB:s1;d2;s3;s4;s5;s6;d7;s7;d4;s10;s11;s2d11;s13;s14;d15;s16;d17;s18;s18;s15d20;/rC:;;;;;;;;;;;;;;;;;;;;;",P10827_WT,ChEMBL:CHEMBL1860,P10827,WT,CHEMBL4683760,PMID:31931337,2020.0,PMID:31931337,2020,0,1,0,0,0,,=,7.270,7.27,0.0,0.0,1.0,7.27,0.0,TRalpha_097,,7.27,True
TRalpha_098,JFIWDBBXUIEFQL_on_P10827_WT,High,ChEMBL34,ChEMBL:CHEMBL3261333,CC(C)c1cc(Oc2c(Cl)cc(-n3nc(C#N)c(=O)[nH]c3=O)cc2Cl)nn(C)c1=O,JFIWDBBXUIEFQL,JFIWDBBXUIEFQL-UHFFFAOYSA-N,"InChI=1S/C18H14Cl2N6O4/c1-8(2)10-6-14(24-25(3)17(10)28)30-15-11(19)4-9(5-12(15)20)26-18(29)22-16(27)13(7-21)23-26/h4-6,8H,1-3H3,(H,22,27,29)","AuxInfo=1/1/N:1,3,28,11,23,5,16,2,12,4,9,24,15,6,8,18,29,21,10,25,17,20,14,26,27,13,19,30,22,7/E:(1,2)(4,5)(11,12)(19,20)/rA:30CCCCCCOCCClCCNNCCNCONCOCCClNNCCO/rB:s1;s2;s2;d4;s5;s6;s7;d8;s9;s9;d11;s12;s13;d14;s15;t16;s15;d18;s18;s13s20;d21;s12;s8d23;s24;d6;s26;s27;s4s27;d29;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;",P10827_WT,ChEMBL:CHEMBL1860,P10827,WT,CHEMBL3266219,PMID:24712661,2014.0,PMID:24712661,2014,0,1,0,0,0,,=,6.480,6.48,0.0,0.0,1.0,6.48,0.0,TRalpha_098,,6.48,False
TRalpha_099,JKQNTBZKAUPEAD_on_P10827_WT,High,ChEMBL34,ChEMBL:CHEMBL2312280,Cc1cc(NC(=O)CC(=O)O)c2c(c1Oc1ccc(O)c(CCC3CCCCC3)c1)CCC2,JKQNTBZKAUPEAD,JKQNTBZKAUPEAD-UHFFFAOYSA-N,"InChI=1S/C27H33NO5/c1-17-14-23(28-25(30)16-26(31)32)21-8-5-9-22(21)27(17)33-20-12-13-24(29)19(15-20)11-10-18-6-3-2-4-7-18/h12-15,18,29H,2-11,16H2,1H3,(H,28,30)(H,31,32)","AuxInfo=1/1/N:1,27,26,28,32,25,29,33,31,23,22,17,18,3,30,8,2,24,21,16,12,13,4,19,6,9,14,5,20,7,10,11,15/E:(3,4)(6,7)(31,32)/rA:33CCCCNCOCCOOCCCOCCCCOCCCCCCCCCCCCC/rB:s1;d2;s3;s4;s5;d6;s6;s8;d9;s9;d4;s12;s2d13;s14;s15;d16;s17;d18;s19;s19;s21;s22;s23;s24;s25;s26;s27;s24s28;s16d21;s13;s31;s12s32;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;",P10827_WT,ChEMBL:CHEMBL1860,P10827,WT,CHEMBL2317309,PMID:23276448,2013.0,PMID:23276448,2013,0,0,0,1,0,,=,6.370,6.37,0.0,0.0,1.0,6.37,0.0,TRalpha_099,,6.37,True
TRalpha_100,ISFDYTHSYHTNMK_on_P10827_WT,High,ChEMBL34,ChEMBL:CHEMBL264153,CCc1cc(Oc2c(I)cc(Cc3[nH]c(=O)[nH]c3O)cc2I)ccc1O,ISFDYTHSYHTNMK,ISFDYTHSYHTNMK-UHFFFAOYSA-N,"InChI=1S/C18H16I2N2O4/c1-2-10-8-11(3-4-15(10)23)26-16-12(19)5-9(6-13(16)20)7-14-17(24)22-18(25)21-14/h3-6,8,23-24H,2,7H2,1H3,(H2,21,22,25)","AuxInfo=1/1/N:1,2,23,24,10,20,12,4,11,3,5,8,21,13,25,7,18,15,9,22,14,17,26,19,16,6/E:(5,6)(12,13)(19,20)/rA:26CCCCCOCCICCCCNCONCOCCICCCO/rB:s1;s2;d3;s4;s5;s6;d7;s8;s8;d10;s11;s12;s13;s14;d15;s15;d13s17;s18;s11;s7d20;s21;d5;s23;s3d24;s25;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;",P10827_WT,ChEMBL:CHEMBL1860;ChEMBL:CHEMBL1860;ChEMBL:CHEMBL1860;EntrezID:7067,P10827,WT,CHEMBL939181;CHEMBL939179;CHEMBL939183,PMID:17988877,2008.0,PMID:17988877;PMID:17988877;PMID:17988877;PubChemAID:323178,2008;2008;2008;2010,0,1;0;1,0;1;0,0,0,,=,7.06;7.82;8.0,7.626666666666666,0.4989321931218048,0.2880586360062444,3.0,7.82,0.1799999999999997,TRalpha_100,,7.626666666666666,False
TRalpha_101,IXMROOKFPWGDGF_on_P10827_WT,High,ChEMBL34,ChEMBL:CHEMBL109279,Cc1cc(OCC(=O)O)cc(C)c1Cc1cc(C#Cc2ccc([N+](=O)[O-])cc2)c(O)c(C(C)C)c1,IXMROOKFPWGDGF,IXMROOKFPWGDGF-UHFFFAOYSA-N,"InChI=1S/C28H27NO6/c1-17(2)25-14-21(15-26-18(3)11-24(12-19(26)4)35-16-27(30)31)13-22(28(25)32)8-5-20-6-9-23(10-7-20)29(33)34/h6-7,9-14,17,32H,15-16H2,1-4H3,(H,30,31)","AuxInfo=1/1/N:33,34,1,12,19,21,28,18,22,27,3,10,16,35,14,6,32,2,11,20,15,17,23,4,31,13,7,29,24,8,9,30,25,26,5/E:(1,2)(3,4)(6,7)(9,10)(11,12)(18,19)(30,31)(33,34)/CRV:29.5/rA:35CCCCOCCOOCCCCCCCCCCCCCCN+OO-CCCOCCCCC/rB:s1;d2;s3;s4;s5;s6;d7;s7;d4;s10;s11;s2d11;s13;s14;d15;s16;s17;t18;s19;d20;s21;d22;s23;d24;s24;s23;s20d27;d17;s29;s29;s31;s32;s32;s15d31;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;",P10827_WT,ChEMBL:CHEMBL1860;ChEMBL:CHEMBL1860;EntrezID:7067,P10827,WT,CHEMBL814598;CHEMBL814597,PMID:12109914,2002.0,PMID:12109914;PMID:12109914;PubChemAID:213172,2002;2002;2010,0;1,0,1;0,0,0,,=,7.03;6.02,6.525,0.7141778489984137,0.5050000000000006,2.0,6.525,0.5050000000000003,TRalpha_101,,6.525,True
TRalpha_102,JFQSWHAFVANRQE_on_P10827_WT,High,ChEMBL34,ChEMBL:CHEMBL217221,CC(C)c1cc(Oc2c(Br)cc(CCC(=O)O)cc2Br)cc(C=Cc2ccncc2)c1O,JFQSWHAFVANRQE,JFQSWHAFVANRQE-UHFFFAOYSA-N,"InChI=1S/C25H23Br2NO4/c1-15(2)20-14-19(13-18(24(20)31)5-3-16-7-9-28-10-8-16)32-25-21(26)11-17(12-22(25)27)4-6-23(29)30/h3,5,7-15,31H,4,6H2,1-2H3,(H,29,30)","AuxInfo=1/1/N:1,3,24,13,23,14,26,30,27,29,11,18,21,5,2,25,12,22,6,4,9,19,15,31,8,10,20,28,16,17,32,7/E:(1,2)(7,8)(9,10)(11,12)(21,22)(26,27)(29,30)/rA:32CCCCCCOCCBrCCCCCOOCCBrCCCCCCCNCCCO/rB:s1;s2;s2;d4;s5;s6;s7;d8;s9;s9;d11;s12;s13;s14;d15;s15;s12;s8d18;s19;d6;s21;s22;w?23;s24;d25;s26;d27;s28;s25d29;s4d22;s31;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;",P10827_WT,EntrezID:7067;ChEMBL:CHEMBL1860;ChEMBL:CHEMBL1860,P10827,WT,CHEMBL856619;CHEMBL907131,PMID:17154490,2006.0,PubChemAID:271703;PMID:17154490;PMID:17154490,2010;2006;2006,1,0,0,0,0,,=,7.44;7.5,7.470000000000001,0.0424264068711922,0.0299999999999995,2.0,7.470000000000001,0.0299999999999998,TRalpha_102,,7.470000000000001,True
TRalpha_104,JSSKTVXZGDRQIS_on_P10827_WT,High,ChEMBL34,ChEMBL:CHEMBL485758,Cc1cc(NCP(=O)(O)O)cc(C)c1Cc1ccc(O)c(C(C)C)c1,JSSKTVXZGDRQIS,JSSKTVXZGDRQIS-UHFFFAOYSA-N,"InChI=1S/C19H26NO4P/c1-12(2)17-9-15(5-6-19(17)21)10-18-13(3)7-16(8-14(18)4)20-11-25(22,23)24/h5-9,12,20-21H,10-11H2,1-4H3,(H2,22,23,24)","AuxInfo=1/1/N:23,24,1,13,17,18,3,11,25,15,6,22,2,12,16,4,21,14,19,5,20,8,9,10,7/E:(1,2)(3,4)(7,8)(13,14)(22,23,24)/rA:25CCCCNCPOOOCCCCCCCCCOCCCCC/rB:s1;d2;s3;s4;s5;s6;d7;s7;s7;d4;s11;s12;s2d12;s14;s15;d16;s17;d18;s19;s19;s21;s22;s22;s16d21;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;",P10827_WT,ChEMBL:CHEMBL1860,P10827,WT,CHEMBL949479,PMID:18975928,2008.0,PMID:18975928,2008,0,0,0,1,0,,=,7.550,7.55,0.0,0.0,1.0,7.55,0.0,TRalpha_104,,7.55,True
TRalpha_106,JXFGOPVZKOCANI_on_P10827_WT,High,ChEMBL34,ChEMBL:CHEMBL2312262,Cc1cc(NC(=O)CC(=O)O)c2c(c1Oc1ccc(O)c(Cc3ccc(=O)[nH]n3)c1)CCC2,JXFGOPVZKOCANI,JXFGOPVZKOCANI-UHFFFAOYSA-N,"InChI=1S/C24H23N3O6/c1-13-9-19(25-22(30)12-23(31)32)17-3-2-4-18(17)24(13)33-16-6-7-20(28)14(11-16)10-15-5-8-21(29)27-26-15/h5-9,11,28H,2-4,10,12H2,1H3,(H,25,30)(H,27,29)(H,31,32)","AuxInfo=1/1/N:1,32,33,31,24,17,18,25,3,22,30,8,2,21,23,16,12,13,4,19,26,6,9,14,5,29,28,20,27,7,10,11,15/E:(31,32)/rA:33CCCCNCOCCOOCCCOCCCCOCCCCCCONNCCCC/rB:s1;d2;s3;s4;s5;d6;s6;s8;d9;s9;d4;s12;s2d13;s14;s15;d16;s17;d18;s19;s19;s21;s22;s23;d24;s25;d26;s26;d23s28;s16d21;s13;s31;s12s32;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;",P10827_WT,ChEMBL:CHEMBL1860,P10827,WT,CHEMBL2317309,PMID:23276448,2013.0,PMID:23276448,2013,0,0,0,1,0,,=,7.040,7.04,0.0,0.0,1.0,7.04,0.0,TRalpha_106,,7.04,False
TRalpha_107,KBVRTIFBFXKNNU_on_P10827_WT,High,ChEMBL34,ChEMBL:CHEMBL486359,CC(C)c1cc(Oc2c(Br)cc(CCP(=O)(O)O)cc2Br)ccc1O,KBVRTIFBFXKNNU,KBVRTIFBFXKNNU-UHFFFAOYSA-N,"InChI=1S/C17H19Br2O5P/c1-10(2)13-9-12(3-4-16(13)20)24-17-14(18)7-11(8-15(17)19)5-6-25(21,22)23/h3-4,7-10,20H,5-6H2,1-2H3,(H2,21,22,23)","AuxInfo=1/1/N:1,3,22,23,13,14,11,19,5,2,12,6,4,9,20,24,8,10,21,25,16,17,18,7,15/E:(1,2)(7,8)(14,15)(18,19)(21,22,23)/rA:25CCCCCCOCCBrCCCCPOOOCCBrCCCO/rB:s1;s2;s2;d4;s5;s6;s7;d8;s9;s9;d11;s12;s13;s14;d15;s15;s15;s12;s8d19;s20;d6;s22;s4d23;s24;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;",P10827_WT,ChEMBL:CHEMBL1860,P10827,WT,CHEMBL949479,PMID:18975928,2008.0,PMID:18975928,2008,0,0,0,1,0,,=,7.380,7.38,0.0,0.0,1.0,7.38,0.0,TRalpha_107,,7.38,True
