QSPRID,Activity_ID,Quality,source,CID,SMILES,connectivity,InChIKey,InChI,InChI_AuxInfo,target_id,TID,accession,Protein_Type,AID,doc_id,Year,all_doc_ids,all_years,type_IC50,type_EC50,type_KD,type_Ki,type_other,Activity_class,relation,pchembl_value,pchembl_value_Mean,pchembl_value_StdDev,pchembl_value_SEM,pchembl_value_N,pchembl_value_Median,pchembl_value_MAD,QSPRID,BindingType,pchembl_value_Mean_original,Split_IsTrain
TRbeta_406,UFQMASPMPRTXNO_on_P10828_WT,High,ChEMBL34,ChEMBL:CHEMBL2312278,Cc1cc(NC(=O)CC(=O)O)c2c(c1Oc1ccc(O)c(CC(C)C)c1)CCC2,UFQMASPMPRTXNO,UFQMASPMPRTXNO-UHFFFAOYSA-N,"InChI=1S/C23H27NO5/c1-13(2)9-15-11-16(7-8-20(15)25)29-23-14(3)10-19(17-5-4-6-18(17)23)24-21(26)12-22(27)28/h7-8,10-11,13,25H,4-6,9,12H2,1-3H3,(H,24,26)(H,27,28)","AuxInfo=1/1/N:24,25,1,28,29,27,17,18,22,3,26,8,23,2,21,16,12,13,4,19,6,9,14,5,20,7,10,11,15/E:(1,2)(27,28)/rA:29CCCCNCOCCOOCCCOCCCCOCCCCCCCCC/rB:s1;d2;s3;s4;s5;d6;s6;s8;d9;s9;d4;s12;s2d13;s14;s15;d16;s17;d18;s19;s19;s21;s22;s23;s23;s16d21;s13;s27;s12s28;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;",P10828_WT,ChEMBL:CHEMBL1947,P10828,WT,CHEMBL2317308,PMID:23276448,2013.0,PMID:23276448,2013,0,0,0,1,0,,=,7.400,7.4,0.0,0.0,1.0,7.4,0.0,TRbeta_406,,7.4,True
TRbeta_407,UGVNVZOKSDTCKR_on_P10828_WT,High,ChEMBL34,ChEMBL:CHEMBL398571,O=C(O)Cc1cc(Cl)c(Oc2ccc(O)c(-c3ccc(C(F)(F)F)cc3)c2)c(Cl)c1,UGVNVZOKSDTCKR,UGVNVZOKSDTCKR-UHFFFAOYSA-N,"InChI=1S/C21H13Cl2F3O4/c22-16-7-11(9-19(28)29)8-17(23)20(16)30-14-5-6-18(27)15(10-14)12-1-3-13(4-2-12)21(24,25)26/h1-8,10,27H,9H2,(H,28,29)","AuxInfo=1/1/N:18,26,19,25,12,13,6,30,4,27,5,17,20,11,16,7,28,14,2,9,21,8,29,22,23,24,15,1,3,10/E:(1,2)(3,4)(7,8)(16,17)(22,23)(24,25,26)(28,29)/rA:30OCOCCCCClCOCCCCOCCCCCCFFFCCCCClC/rB:d1;s2;s2;s4;d5;s6;s7;d7;s9;s10;d11;s12;d13;s14;s14;s16;d17;s18;d19;s20;s21;s21;s21;s20;s17d25;s11d16;s9;s28;s5d28;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;",P10828_WT,ChEMBL:CHEMBL1947,P10828,WT,CHEMBL898226,PMID:17524652,2007.0,PMID:17524652,2007,1,0,0,0,0,,=,7.170,7.17,0.0,0.0,1.0,7.17,0.0,TRbeta_407,,7.17,True
TRbeta_410,UNNGIWGWNCAHFM_on_P10828_WT,High,ChEMBL34,ChEMBL:CHEMBL250307,Nc1cccc(COc2c(Br)cc(CCC(=O)O)cc2Br)c1,UNNGIWGWNCAHFM,UNNGIWGWNCAHFM-UHFFFAOYSA-N,"InChI=1S/C16H15Br2NO3/c17-13-7-10(4-5-15(20)21)8-14(18)16(13)22-9-11-2-1-3-12(19)6-11/h1-3,6-8H,4-5,9,19H2,(H,20,21)","AuxInfo=1/1/N:4,5,3,14,15,22,12,19,7,13,6,2,10,20,16,9,11,21,1,17,18,8/E:(7,8)(13,14)(17,18)(20,21)/rA:22NCCCCCCOCCBrCCCCCOOCCBrC/rB:s1;d2;s3;d4;s5;s6;s7;s8;d9;s10;s10;d12;s13;s14;s15;d16;s16;s13;s9d19;s20;s2d6;/rC:;;;;;;;;;;;;;;;;;;;;;;",P10828_WT,ChEMBL:CHEMBL1947,P10828,WT,CHEMBL903381,PMID:17254783,2007.0,PMID:17254783,2007,1,0,0,0,0,,=,6.090,6.09,0.0,0.0,1.0,6.09,0.0,TRbeta_410,,6.09,True
TRbeta_411,UOJMJBUYXYEPFX_on_P10828_WT,High,ChEMBL34,ChEMBL:CHEMBL46882,Cc1cc(NC(=O)C(=O)O)cc(C)c1Oc1ccc(O)c(C(C)C)c1,UOJMJBUYXYEPFX,UOJMJBUYXYEPFX-UHFFFAOYSA-N,"InChI=1S/C19H21NO5/c1-10(2)15-9-14(5-6-16(15)21)25-17-11(3)7-13(8-12(17)4)20-18(22)19(23)24/h5-10,21H,1-4H3,(H,20,22)(H,23,24)","AuxInfo=1/1/N:23,24,1,13,17,18,3,11,25,22,2,12,4,16,21,19,14,6,8,5,20,7,9,10,15/E:(1,2)(3,4)(7,8)(11,12)(23,24)/rA:25CCCCNCOCOOCCCCOCCCCOCCCCC/rB:s1;d2;s3;s4;s5;d6;s6;d8;s8;d4;s11;s12;s2d12;s14;s15;d16;s17;d18;s19;s19;s21;s22;s22;s16d21;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;",P10828_WT,ChEMBL:CHEMBL1947,P10828,WT,CHEMBL949480,PMID:18975928,2008.0,PMID:18975928,2008,0,0,0,1,0,,=,9.330,9.33,0.0,0.0,1.0,9.33,0.0,TRbeta_411,,9.33,True
TRbeta_413,UUSGOCUCTMEHCS_on_P10828_WT,High,ChEMBL34,ChEMBL:CHEMBL3397342,Cc1cn(Cc2ccc(O)c(C(C)(C)C)c2)c2ccc(OCC(=O)O)cc12,UUSGOCUCTMEHCS,UUSGOCUCTMEHCS-UHFFFAOYSA-N,"InChI=1S/C22H25NO4/c1-14-11-23(12-15-5-8-20(24)18(9-15)22(2,3)4)19-7-6-16(10-17(14)19)27-13-21(25)26/h5-11,24H,12-13H2,1-4H3,(H,25,26)","AuxInfo=1/1/N:1,13,14,15,7,19,18,8,16,26,3,5,22,2,6,20,27,11,17,9,23,12,4,10,24,25,21/E:(2,3,4)(25,26)/rA:27CCCNCCCCCOCCCCCCCCCCOCCOOCC/rB:s1;d2;s3;s4;s5;d6;s7;d8;s9;s9;s11;s12;s12;s12;s6d11;s4;d17;s18;d19;s20;s21;s22;d23;s23;s20;s2s17d26;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;",P10828_WT,ChEMBL:CHEMBL1947,P10828,WT,CHEMBL3399151,PMID:25752984,2015.0,PMID:25752984,2015,0,0,0,1,0,,=,9.520,9.52,0.0,0.0,1.0,9.52,0.0,TRbeta_413,,9.52,True
TRbeta_414,UWAZLYYKYTVFML_on_P10828_WT,High,ChEMBL34,ChEMBL:CHEMBL235177,O=C(O)Cc1cc(Br)c(Oc2ccc(O)c(C(=O)NCC(c3ccccc3)c3ccccc3)c2)c(Br)c1,UWAZLYYKYTVFML,UWAZLYYKYTVFML-UHFFFAOYSA-N,"InChI=1S/C29H23Br2NO5/c30-24-13-18(15-27(34)35)14-25(31)28(24)37-21-11-12-26(33)22(16-21)29(36)32-17-23(19-7-3-1-4-8-19)20-9-5-2-6-10-20/h1-14,16,23,33H,15,17H2,(H,32,36)(H,34,35)","AuxInfo=1/1/N:25,31,24,26,30,32,23,27,29,33,12,13,6,37,4,34,20,5,22,28,11,16,21,7,35,14,2,9,17,8,36,19,15,1,3,18,10/E:(1,2)(3,4,5,6)(7,8,9,10)(13,14)(19,20)(24,25)(30,31)(34,35)/rA:37OCOCCCCBrCOCCCCOCCONCCCCCCCCCCCCCCCCBrC/rB:d1;s2;s2;s4;d5;s6;s7;d7;s9;s10;d11;s12;d13;s14;s14;s16;d17;s17;s19;s20;s21;d22;s23;d24;s25;s22d26;s21;d28;s29;d30;s31;s28d32;s11d16;s9;s35;s5d35;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;",P10828_WT,ChEMBL:CHEMBL1947,P10828,WT,CHEMBL898226,PMID:17467994,2007.0,PMID:17524652,2007,1,0,0,0,0,,=,7.430,7.43,0.0,0.0,1.0,7.43,0.0,TRbeta_414,,7.43,False
TRbeta_415,UWCDKSRVNKDYSW_on_P10828_WT,High,ChEMBL34,ChEMBL:CHEMBL5267199,CC(C)n1c(=O)ccc2c1ccn2-c1c(Cl)cc(-c2nn(C)c(=O)[nH]c2=O)cc1Cl,UWCDKSRVNKDYSW,UWCDKSRVNKDYSW-UHFFFAOYSA-N,"InChI=1S/C20H17Cl2N5O3/c1-10(2)27-15-6-7-26(14(15)4-5-16(27)28)18-12(21)8-11(9-13(18)22)17-19(29)23-20(30)25(3)24-17/h4-10H,1-3H3,(H,23,29,30)","AuxInfo=1/1/N:1,3,22,8,7,11,12,17,28,2,18,15,29,9,10,5,19,14,26,23,16,30,25,20,21,13,4,6,27,24/E:(1,2)(8,9)(12,13)(21,22)/rA:30CCCNCOCCCCCCNCCClCCCNNCCONCOCCCl/rB:s1;s2;s2;s4;d5;s5;d7;s8;s4d9;s10;d11;s9s12;s13;d14;s15;s15;d17;s18;d19;s20;s21;s21;d23;s23;s19s25;d26;s18;s14d28;s29;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;",P10828_WT,ChEMBL:CHEMBL1947,P10828,WT,CHEMBL5250901,PMID:36799411,2023.0,PMID:36799411,2023,0,1,0,0,0,,=,8.050,8.05,0.0,0.0,1.0,8.05,0.0,TRbeta_415,,8.05,True
TRbeta_416,UXSXEVSQLAGZML_on_P10828_WT,High,ChEMBL34,ChEMBL:CHEMBL5204264,CCOc1nc(C(=O)NCC(=O)O)c(O)c2ccc(Oc3c(C)cc(C(=O)c4cc(C)cc(C)c4)cc3C)cc12,UXSXEVSQLAGZML,UXSXEVSQLAGZML-UHFFFAOYSA-N,"InChI=1S/C31H30N2O7/c1-6-39-31-24-14-22(7-8-23(24)28(37)26(33-31)30(38)32-15-25(34)35)40-29-18(4)12-21(13-19(29)5)27(36)20-10-16(2)9-17(3)11-20/h7-14,37H,6,15H2,1-5H3,(H,32,38)(H,34,35)","AuxInfo=1/1/N:1,31,34,23,38,2,18,17,32,29,35,24,36,39,10,30,33,22,37,28,25,19,16,40,11,6,26,14,21,7,4,9,5,12,13,27,15,8,3,20/E:(2,3)(4,5)(10,11)(12,13)(16,17)(18,19)(34,35)/rA:40CCOCNCCONCCOOCOCCCCOCCCCCCOCCCCCCCCCCCCC/rB:s1;s2;s3;d4;s5;s6;d7;s7;s9;s10;d11;s11;d6;s14;s14;d16;s17;d18;s19;s20;d21;s22;s22;d24;s25;d26;s26;d28;s29;s30;d30;s32;s33;s28d33;s25;s21d36;s37;s19;s4s16d39;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;",P10828_WT,ChEMBL:CHEMBL1947,P10828,WT,CHEMBL5166788,PMID:35507418,2022.0,PMID:35507418,2022,0,1,0,0,0,,=,6.820,6.82,0.0,0.0,1.0,6.82,0.0,TRbeta_416,,6.82,True
TRbeta_418,UOWZUVNAGUAEQC_on_P10828_WT,High,ChEMBL34,ChEMBL:CHEMBL41632,O=C(O)Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1,UOWZUVNAGUAEQC,UOWZUVNAGUAEQC-UHFFFAOYSA-N,"InChI=1S/C14H9I3O4/c15-9-6-8(1-2-12(9)18)21-14-10(16)3-7(4-11(14)17)5-13(19)20/h1-4,6,18H,5H2,(H,19,20)","AuxInfo=1/1/N:12,13,6,21,4,18,5,11,16,7,19,14,2,9,17,8,20,15,1,3,10/E:(3,4)(10,11)(16,17)(19,20)/rA:21OCOCCCCICOCCCCOCICCIC/rB:d1;s2;s2;s4;d5;s6;s7;d7;s9;s10;d11;s12;d13;s14;s14;s16;s11d16;s9;s19;s5d19;/rC:;;;;;;;;;;;;;;;;;;;;;",P10828_WT,ChEMBL:CHEMBL1947;UniProt:P10828,P10828,WT,CHEMBL814601,PMID:2158622,1990.0,PMID:12699376;PMID:2158622,2003;1990,1,0,0,0,0,,=,10.32,10.32,0.0,0.0,1.0,10.32,0.0,TRbeta_418,,10.32,True
TRbeta_419,UQABRPIJAIHKQN_on_P10828_WT,High,ChEMBL34,ChEMBL:CHEMBL192427,O=C(O)CCc1cc(Br)c(OCC2CCCCC2)c(Br)c1,UQABRPIJAIHKQN,UQABRPIJAIHKQN-UHFFFAOYSA-N,"InChI=1S/C16H20Br2O3/c17-13-8-12(6-7-15(19)20)9-14(18)16(13)21-10-11-4-2-1-3-5-11/h8-9,11H,1-7,10H2,(H,19,20)","AuxInfo=1/1/N:16,15,17,14,18,5,4,7,21,12,13,6,8,19,2,10,9,20,1,3,11/E:(2,3)(4,5)(8,9)(13,14)(17,18)(19,20)/rA:21OCOCCCCCBrCOCCCCCCCCBrC/rB:d1;s2;s2;s4;s5;d6;s7;s8;d8;s10;s11;s12;s13;s14;s15;s16;s13s17;s10;s19;s6d19;/rC:;;;;;;;;;;;;;;;;;;;;;",P10828_WT,EntrezID:7068;ChEMBL:CHEMBL1947;ChEMBL:CHEMBL1947;ChEMBL:CHEMBL1947,P10828,WT,CHEMBL827873;CHEMBL832459;CHEMBL898226,PMID:15857115,2005.0,PubChemAID:240579;PMID:15857115;PMID:15857115;PMID:17524652,2010;2005;2005;2007,1,0,0,0,0,,=,6.92;6.72;6.72,6.786666666666666,0.1154700538379256,0.0666666666666669,3.0,6.72,0.0,TRbeta_419,,6.786666666666666,True
TRbeta_420,URNDNHCCRPRCLG_on_P10828_WT,High,ChEMBL34,ChEMBL:CHEMBL3261328,CC(C)c1cc(Sc2c(Cl)cc(CC(=O)O)cc2Cl)n[nH]c1=O,URNDNHCCRPRCLG,URNDNHCCRPRCLG-UHFFFAOYSA-N,"InChI=1S/C15H14Cl2N2O3S/c1-7(2)9-6-12(18-19-15(9)22)23-14-10(16)3-8(4-11(14)17)5-13(20)21/h3-4,6-7H,5H2,1-2H3,(H,19,22)(H,20,21)","AuxInfo=1/1/N:1,3,11,17,13,5,2,12,4,9,18,6,14,8,22,10,19,20,21,15,16,23,7/E:(1,2)(3,4)(10,11)(16,17)(20,21)/rA:23CCCCCCSCCClCCCCOOCCClNNCO/rB:s1;s2;s2;d4;s5;s6;s7;d8;s9;s9;d11;s12;s13;d14;s14;s12;s8d17;s18;d6;s20;s4s21;d22;/rC:;;;;;;;;;;;;;;;;;;;;;;;",P10828_WT,EntrezID:7068;ChEMBL:CHEMBL1947,P10828,WT,CHEMBL3266217,PMID:24712661,2014.0,PubChemAID:1139979;PMID:24712661,2015;2014,0,1,0,0,0,,=,5.69,5.69,0.0,0.0,1.0,5.69,0.0,TRbeta_420,,5.69,False
TRbeta_421,UTTJYFMWZBKOLA_on_P10828_WT,High,ChEMBL34,ChEMBL:CHEMBL396304,O=C(O)Cc1cc(Cl)c(Oc2ccc(O)c(C3CCCCC3)c2)c(Cl)c1,UTTJYFMWZBKOLA,UTTJYFMWZBKOLA-UHFFFAOYSA-N,"InChI=1S/C20H20Cl2O4/c21-16-8-12(10-19(24)25)9-17(22)20(16)26-14-6-7-18(23)15(11-14)13-4-2-1-3-5-13/h6-9,11,13,23H,1-5,10H2,(H,24,25)","AuxInfo=1/1/N:20,19,21,18,22,12,13,6,26,4,23,5,17,11,16,7,24,14,2,9,8,25,15,1,3,10/E:(2,3)(4,5)(8,9)(16,17)(21,22)(24,25)/rA:26OCOCCCCClCOCCCCOCCCCCCCCCClC/rB:d1;s2;s2;s4;d5;s6;s7;d7;s9;s10;d11;s12;d13;s14;s14;s16;s17;s18;s19;s20;s17s21;s11d16;s9;s24;s5d24;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;",P10828_WT,EntrezID:7068;ChEMBL:CHEMBL1947,P10828,WT,CHEMBL898226,PMID:17524652,2007.0,PubChemAID:299948;PMID:17524652,2010;2007,1,0,0,0,0,,=,8.11,8.11,0.0,0.0,1.0,8.11,0.0,TRbeta_421,,8.11,True
TRbeta_423,UZTGDXLKIYNYDB_on_P10828_WT,High,ChEMBL34,ChEMBL:CHEMBL5271234,N#Cc1nn(-c2cc(Cl)c(-n3ccc4c3ccc(=O)n4CC(F)(F)F)c(Cl)c2)c(=O)[nH]c1=O,UZTGDXLKIYNYDB,UZTGDXLKIYNYDB-UHFFFAOYSA-N,"InChI=1S/C19H9Cl2F3N6O3/c20-10-5-9(30-18(33)26-17(32)12(7-25)27-30)6-11(21)16(10)28-4-3-14-13(28)1-2-15(31)29(14)8-19(22,23)24/h1-6H,8H2,(H,26,32,33)","AuxInfo=1/1/N:16,17,13,12,7,28,2,21,6,8,26,3,15,14,18,10,32,29,22,9,27,23,24,25,1,31,4,11,20,5,19,33,30/E:(5,6)(10,11)(20,21)(22,23,24)/rA:33NCCNNCCCClCNCCCCCCCONCCFFFCClCCONCO/rB:t1;s2;d3;s4;s5;d6;s7;s8;d8;s10;s11;d12;s13;s11d14;s15;d16;s17;d18;s14s18;s20;s21;s22;s22;s22;s10;s26;s6d26;s5;d29;s29;s3s31;d32;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;",P10828_WT,ChEMBL:CHEMBL1947,P10828,WT,CHEMBL5250901,PMID:36799411,2023.0,PMID:36799411,2023,0,1,0,0,0,,=,7.160,7.16,0.0,0.0,1.0,7.16,0.0,TRbeta_423,,7.16,True
TRbeta_424,VBUJXSSBBJJPKZ_on_P10828_WT,High,ChEMBL34,ChEMBL:CHEMBL516330,CC(C)c1cc(Oc2c(Cl)cc(NCP(=O)(O)O)cc2Cl)ccc1O,VBUJXSSBBJJPKZ,VBUJXSSBBJJPKZ-UHFFFAOYSA-N,"InChI=1S/C16H18Cl2NO5P/c1-9(2)12-7-11(3-4-15(12)20)24-16-13(17)5-10(6-14(16)18)19-8-25(21,22)23/h3-7,9,19-20H,8H2,1-2H3,(H2,21,22,23)","AuxInfo=1/1/N:1,3,22,23,11,19,5,14,2,12,6,4,9,20,24,8,10,21,13,25,16,17,18,7,15/E:(1,2)(5,6)(13,14)(17,18)(21,22,23)/rA:25CCCCCCOCCClCCNCPOOOCCClCCCO/rB:s1;s2;s2;d4;s5;s6;s7;d8;s9;s9;d11;s12;s13;s14;d15;s15;s15;s12;s8d19;s20;d6;s22;s4d23;s24;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;",P10828_WT,ChEMBL:CHEMBL1947,P10828,WT,CHEMBL949480,PMID:18975928,2008.0,PMID:18975928,2008,0,0,0,1,0,,=,7.520,7.52,0.0,0.0,1.0,7.52,0.0,TRbeta_424,,7.52,False
TRbeta_426,VJKVJESSSPWLJY_on_P10828_WT,High,ChEMBL34,ChEMBL:CHEMBL192639,CCCCCCOc1c(Br)cc(CC(=O)O)cc1Br,VJKVJESSSPWLJY,VJKVJESSSPWLJY-UHFFFAOYSA-N,"InChI=1S/C14H18Br2O3/c1-2-3-4-5-6-19-14-11(15)7-10(8-12(14)16)9-13(17)18/h7-8H,2-6,9H2,1H3,(H,17,18)","AuxInfo=1/1/N:1,2,3,4,5,6,11,17,13,12,9,18,14,8,10,19,15,16,7/E:(7,8)(11,12)(15,16)(17,18)/rA:19CCCCCCOCCBrCCCCOOCCBr/rB:s1;s2;s3;s4;s5;s6;s7;d8;s9;s9;d11;s12;s13;d14;s14;s12;s8d17;s18;/rC:;;;;;;;;;;;;;;;;;;;",P10828_WT,ChEMBL:CHEMBL1947,P10828,WT,CHEMBL832459;CHEMBL827873,PMID:15857115,2005.0,PMID:15857115,2005,1,0,0,0,0,,=,5.820;6.100,5.96,0.14,0.14,2.0,5.96,0.14,TRbeta_426,,5.96,True
TRbeta_428,VLJGQKSFQGNOAP_on_P10828_WT,High,ChEMBL34,ChEMBL:CHEMBL124205,CC1(C)C2CCC(NC(=O)c3cc(Oc4c(Cl)cc(-n5ncc(=O)[nH]c5=O)cc4Cl)ccc3O)C1C2,VLJGQKSFQGNOAP,VLJGQKSFQGNOAP-UHFFFAOYSA-N,"InChI=1S/C25H24Cl2N4O5/c1-25(2)12-3-5-19(16(25)7-12)29-23(34)15-10-14(4-6-20(15)32)36-22-17(26)8-13(9-18(22)27)31-24(35)30-21(33)11-28-31/h4,6,8-12,16,19,32H,3,5,7H2,1-2H3,(H,29,34)(H,30,33,35)","AuxInfo=1/1/N:1,3,5,31,6,32,36,18,28,12,22,4,19,13,11,35,16,29,7,33,23,15,9,26,2,17,30,21,8,25,20,34,24,10,27,14/E:(1,2)(8,9)(17,18)(26,27)/rA:36CCCCCCCNCOCCCOCCClCCNNCCONCOCCClCCCOCC/rB:s1;s2;s2;s4;s5;s6;s7;s8;d9;s9;d11;s12;s13;s14;d15;s16;s16;d18;s19;s20;d21;s22;d23;s23;s20s25;d26;s19;s15d28;s29;d13;s31;s11d32;s33;s2s7;s4s35;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;",P10828_WT,ChEMBL:CHEMBL1947,P10828,WT,CHEMBL898226,PMID:12565933,2003.0,PMID:17524652,2007,1,0,0,0,0,,=,9.780;9.950,9.865,0.085,0.085,2.0,9.865,0.085,TRbeta_428,,9.865,False
TRbeta_430,VNNFGQVGJFFVJX_on_P10828_WT,High,ChEMBL34,ChEMBL:CHEMBL3261336,CC(C)c1cc(Cc2c(Cl)cc(-n3ncc(=O)[nH]c3=O)cc2Cl)n[nH]c1=O,VNNFGQVGJFFVJX,VNNFGQVGJFFVJX-UHFFFAOYSA-N,"InChI=1S/C17H15Cl2N5O3/c1-8(2)11-3-9(22-23-16(11)26)4-12-13(18)5-10(6-14(12)19)24-17(27)21-15(25)7-20-24/h3,5-8H,4H2,1-2H3,(H,23,26)(H,21,25,27)","AuxInfo=1/1/N:1,3,5,7,11,21,15,2,6,12,4,8,9,22,16,26,19,10,23,14,18,24,25,13,17,27,20/E:(1,2)(5,6)(13,14)(18,19)/rA:27CCCCCCCCCClCCNNCCONCOCCClNNCO/rB:s1;s2;s2;d4;s5;s6;s7;d8;s9;s9;d11;s12;s13;d14;s15;d16;s16;s13s18;d19;s12;s8d21;s22;d6;s24;s4s25;d26;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;",P10828_WT,ChEMBL:CHEMBL1947,P10828,WT,CHEMBL3266217,PMID:24712661,2014.0,PMID:24712661,2014,0,1,0,0,0,,=,7.050,7.05,0.0,0.0,1.0,7.05,0.0,TRbeta_430,,7.05,False
TRbeta_431,VPCSYAVXDAUHLT_on_P10828_WT,High,ChEMBL34,ChEMBL:CHEMBL2035874,CC(C)c1cc(Oc2c(Br)cc(NC(=O)CC(=O)O)cc2Br)ccc1O,VPCSYAVXDAUHLT,VPCSYAVXDAUHLT-UHFFFAOYSA-N,"InChI=1S/C18H17Br2NO5/c1-9(2)12-7-11(3-4-15(12)22)26-18-13(19)5-10(6-14(18)20)21-16(23)8-17(24)25/h3-7,9,22H,8H2,1-2H3,(H,21,23)(H,24,25)","AuxInfo=1/1/N:1,3,23,24,11,20,5,16,2,12,6,4,9,21,25,14,17,8,10,22,13,26,15,18,19,7/E:(1,2)(5,6)(13,14)(19,20)(24,25)/rA:26CCCCCCOCCBrCCNCOCCOOCCBrCCCO/rB:s1;s2;s2;d4;s5;s6;s7;d8;s9;s9;d11;s12;s13;d14;s14;s16;d17;s17;s12;s8d20;s21;d6;s23;s4d24;s25;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;",P10828_WT,ChEMBL:CHEMBL1947,P10828,WT,CHEMBL2038197,PMID:22542282,2012.0,PMID:22542282,2012,0,0,0,1,0,,=,9.370,9.37,0.0,0.0,1.0,9.37,0.0,TRbeta_431,,9.37,True
TRbeta_432,VRORTNGXAKZJML_on_P10828_WT,High,ChEMBL34,ChEMBL:CHEMBL291053,O=C(O)CCc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1,VRORTNGXAKZJML,VRORTNGXAKZJML-UHFFFAOYSA-N,"InChI=1S/C15H11I3O4/c16-10-7-9(2-3-13(10)19)22-15-11(17)5-8(6-12(15)18)1-4-14(20)21/h2-3,5-7,19H,1,4H2,(H,20,21)","AuxInfo=1/1/N:5,13,14,4,7,22,19,6,12,17,8,20,15,2,10,18,9,21,16,1,3,11/E:(5,6)(11,12)(17,18)(20,21)/rA:22OCOCCCCCICOCCCCOCICCIC/rB:d1;s2;s2;s4;s5;d6;s7;s8;d8;s10;s11;d12;s13;d14;s15;s15;s17;s12d17;s10;s20;s6d20;/rC:;;;;;;;;;;;;;;;;;;;;;;",P10828_WT,ChEMBL:CHEMBL1947,P10828,WT,CHEMBL814601,PMID:12699376,2003.0,PMID:12699376,2003,1,0,0,0,0,,=,10.720,10.72,0.0,0.0,1.0,10.72,0.0,TRbeta_432,,10.72,True
TRbeta_435,VTZSDGCIQLBLLR_on_P10828_WT,High,ChEMBL34,ChEMBL:CHEMBL2312263,Cc1cc(NC(=O)CC(=O)O)c2c(c1Oc1ccc(O)c(CCc3ccccc3)c1)CCC2,VTZSDGCIQLBLLR,VTZSDGCIQLBLLR-UHFFFAOYSA-N,"InChI=1S/C27H27NO5/c1-17-14-23(28-25(30)16-26(31)32)21-8-5-9-22(21)27(17)33-20-12-13-24(29)19(15-20)11-10-18-6-3-2-4-7-18/h2-4,6-7,12-15,29H,5,8-11,16H2,1H3,(H,28,30)(H,31,32)","AuxInfo=1/1/N:1,27,26,28,32,25,29,33,31,23,22,17,18,3,30,8,2,24,21,16,12,13,4,19,6,9,14,5,20,7,10,11,15/E:(3,4)(6,7)(31,32)/rA:33CCCCNCOCCOOCCCOCCCCOCCCCCCCCCCCCC/rB:s1;d2;s3;s4;s5;d6;s6;s8;d9;s9;d4;s12;s2d13;s14;s15;d16;s17;d18;s19;s19;s21;s22;s23;d24;s25;d26;s27;s24d28;s16d21;s13;s31;s12s32;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;",P10828_WT,ChEMBL:CHEMBL1947,P10828,WT,CHEMBL2317308,PMID:23276448,2013.0,PMID:23276448,2013,0,0,0,1,0,,=,7.400,7.4,0.0,0.0,1.0,7.4,0.0,TRbeta_435,,7.4,True
TRbeta_436,VURXPVGLFFQSLT_on_P10828_WT,High,ChEMBL34,ChEMBL:CHEMBL318132,CCCCN(C)C(=O)CCCCCCCCCCC(c1ccc(O)c(C(C)C)c1)c1c(C)cc(OCC(=O)O)cc1C,VURXPVGLFFQSLT,VURXPVGLFFQSLT-UHFFFAOYSA-N,"InChI=1S/C36H55NO5/c1-7-8-21-37(6)34(39)18-16-14-12-10-9-11-13-15-17-31(29-19-20-33(38)32(24-29)26(2)3)36-27(4)22-30(23-28(36)5)42-25-35(40)41/h19-20,22-24,26,31,38H,7-18,21,25H2,1-6H3,(H,40,41)","AuxInfo=1/1/N:1,27,28,32,42,6,2,3,14,13,15,12,16,11,17,10,18,9,21,22,4,33,40,29,36,26,31,41,20,34,19,25,23,7,37,30,5,24,8,38,39,35/E:(2,3)(4,5)(22,23)(27,28)(40,41)/rA:42CCCCNCCOCCCCCCCCCCCCCCCOCCCCCCCCCCOCCOOCCC/rB:s1;s2;s3;s4;s5;s5;d7;s7;s9;s10;s11;s12;s13;s14;s15;s16;s17;s18;s19;d20;s21;d22;s23;s23;s25;s26;s26;s20d25;s19;d30;s31;s31;d33;s34;s35;s36;d37;s37;s34;s30d40;s41;/rC:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;",P10828_WT,ChEMBL:CHEMBL1947,P10828,WT,CHEMBL814602,PMID:11597408,2001.0,PMID:11597408,2001,0,0,1,0,0,,=,6.830,6.83,0.0,0.0,1.0,6.83,0.0,TRbeta_436,,6.83,True
